id,login,name,salary
e1904,basilisk1813,Basilisk,10392.71
e1905,basilisk1814,Basilisk,10392.71
e1906,basilisk1815,Basilisk,10392.71
e1907,basilisk1816,Basilisk,10392.71
e1908,basilisk1817,Basilisk,10392.71
e1909,basilisk1818,Basilisk,10392.71
e1910,basilisk1819,Basilisk,10392.71
e1911,basilisk1820,Basilisk,10392.71
e1912,basilisk1821,Basilisk,10392.71
e1913,basilisk1822,Basilisk,10392.71
e1914,basilisk1823,Basilisk,10392.71
e1915,basilisk1824,Basilisk,10392.71
e1916,basilisk1825,Basilisk,10392.71
e1917,basilisk1826,Basilisk,10392.71
e1918,basilisk1827,Basilisk,10392.71
e1919,basilisk1828,Basilisk,10392.71
e1920,basilisk1829,Basilisk,10392.71
e1921,basilisk1830,Basilisk,10392.71
e1922,basilisk1831,Basilisk,10392.71
e1923,basilisk1832,Basilisk,10392.71
e1924,basilisk1833,Basilisk,10392.71
e1925,basilisk1834,Basilisk,10392.71
e1926,basilisk1835,Basilisk,10392.71
e1927,basilisk1836,Basilisk,10392.71
e1928,basilisk1837,Basilisk,10392.71
e1929,basilisk1838,Basilisk,10392.71
e1930,basilisk1839,Basilisk,10392.71
e1931,basilisk1840,Basilisk,10392.71
e1932,basilisk1841,Basilisk,10392.71
e1933,basilisk1842,Basilisk,10392.71
e1934,basilisk1843,Basilisk,10392.71
e1935,basilisk1844,Basilisk,10392.71
e1936,basilisk1845,Basilisk,10392.71
e1937,basilisk1846,Basilisk,10392.71
e1938,basilisk1847,Basilisk,10392.71
e1939,basilisk1848,Basilisk,10392.71
e1940,basilisk1849,Basilisk,10392.71
e1941,basilisk1850,Basilisk,10392.71
e1942,basilisk1851,Basilisk,10392.71
e1943,basilisk1852,Basilisk,10392.71
e1944,basilisk1853,Basilisk,10392.71
e1945,basilisk1854,Basilisk,10392.71
e1946,basilisk1855,Basilisk,10392.71
e1947,basilisk1856,Basilisk,10392.71
e1948,basilisk1857,Basilisk,10392.71
e1949,basilisk1858,Basilisk,10392.71
e1950,basilisk1859,Basilisk,10392.71
e1951,basilisk1860,Basilisk,10392.71
e1952,basilisk1861,Basilisk,10392.71
e1953,basilisk1862,Basilisk,10392.71
e1954,basilisk1863,Basilisk,10392.71
e1955,basilisk1864,Basilisk,10392.71
e1956,basilisk1865,Basilisk,10392.71
e1957,basilisk1866,Basilisk,10392.71
e1958,basilisk1867,Basilisk,10392.71
e1959,basilisk1868,Basilisk,10392.71
e1960,basilisk1869,Basilisk,10392.71
e1961,basilisk1870,Basilisk,10392.71
e1962,basilisk1871,Basilisk,10392.71
e1963,basilisk1872,Basilisk,10392.71
e1964,basilisk1873,Basilisk,10392.71
e1965,basilisk1874,Basilisk,10392.71
e1966,basilisk1875,Basilisk,10392.71
e1967,basilisk1876,Basilisk,10392.71
e1968,basilisk1877,Basilisk,10392.71
e1969,basilisk1878,Basilisk,10392.71
e1970,basilisk1879,Basilisk,10392.71
e1971,basilisk1880,Basilisk,10392.71
e1972,basilisk1881,Basilisk,10392.71
e1973,basilisk1882,Basilisk,10392.71
e1974,basilisk1883,Basilisk,10392.71
e1975,basilisk1884,Basilisk,10392.71
e1976,basilisk1885,Basilisk,10392.71
e1977,basilisk1886,Basilisk,10392.71
e1978,basilisk1887,Basilisk,10392.71
e1979,basilisk1888,Basilisk,10392.71
e1980,basilisk1889,Basilisk,10392.71
e1981,basilisk1890,Basilisk,10392.71
e1982,basilisk1891,Basilisk,10392.71
e1983,basilisk1892,Basilisk,10392.71
e1984,basilisk1893,Basilisk,10392.71
e1985,basilisk1894,Basilisk,10392.71
e1986,basilisk1895,Basilisk,10392.71
e1987,basilisk1896,Basilisk,10392.71
e1988,basilisk1897,Basilisk,10392.71
e1989,basilisk1898,Basilisk,10392.71
e1990,basilisk1899,Basilisk,10392.71
e1991,basilisk1900,Basilisk,10392.71
e1992,basilisk1901,Basilisk,10392.71
e1993,basilisk1902,Basilisk,10392.71
e1994,basilisk1903,Basilisk,10392.71
e1995,basilisk1904,Basilisk,10392.71
e1996,basilisk1905,Basilisk,10392.71
e1997,basilisk1906,Basilisk,10392.71
e1998,basilisk1907,Basilisk,10392.71
e1999,basilisk1908,Basilisk,10392.71
e2000,basilisk1909,Basilisk,10392.71
e2001,basilisk1910,Basilisk,10392.71
e2002,basilisk1911,Basilisk,10392.71
e2003,basilisk1912,Basilisk,10392.71
e2004,basilisk1913,Basilisk,10392.71
e2005,basilisk1914,Basilisk,10392.71
e2006,basilisk1915,Basilisk,10392.71
e2007,basilisk1916,Basilisk,10392.71
e2008,basilisk1917,Basilisk,10392.71
e2009,basilisk1918,Basilisk,10392.71
e2010,basilisk1919,Basilisk,10392.71
e2011,basilisk1920,Basilisk,10392.71
e2012,basilisk1921,Basilisk,10392.71
e2013,basilisk1922,Basilisk,10392.71
e2014,basilisk1923,Basilisk,10392.71
e2015,basilisk1924,Basilisk,10392.71
e2016,basilisk1925,Basilisk,10392.71
e2017,basilisk1926,Basilisk,10392.71
e2018,basilisk1927,Basilisk,10392.71
e2019,basilisk1928,Basilisk,10392.71
e2020,basilisk1929,Basilisk,10392.71
e2021,basilisk1930,Basilisk,10392.71
e2022,basilisk1931,Basilisk,10392.71
e2023,basilisk1932,Basilisk,10392.71
e2024,basilisk1933,Basilisk,10392.71
e2025,basilisk1934,Basilisk,10392.71
e2026,basilisk1935,Basilisk,10392.71
e2027,basilisk1936,Basilisk,10392.71
e2028,basilisk1937,Basilisk,10392.71
e2029,basilisk1938,Basilisk,10392.71
e2030,basilisk1939,Basilisk,10392.71
e2031,basilisk1940,Basilisk,10392.71
e2032,basilisk1941,Basilisk,10392.71
e2033,basilisk1942,Basilisk,10392.71
e2034,basilisk1943,Basilisk,10392.71
e2035,basilisk1944,Basilisk,10392.71
e2036,basilisk1945,Basilisk,10392.71
e2037,basilisk1946,Basilisk,10392.71
e2038,basilisk1947,Basilisk,10392.71
e2039,basilisk1948,Basilisk,10392.71
e2040,basilisk1949,Basilisk,10392.71
e2041,basilisk1950,Basilisk,10392.71
e2042,basilisk1951,Basilisk,10392.71
e2043,basilisk1952,Basilisk,10392.71
e2044,basilisk1953,Basilisk,10392.71
e2045,basilisk1954,Basilisk,10392.71
e2046,basilisk1955,Basilisk,10392.71
e2047,basilisk1956,Basilisk,10392.71
e2048,basilisk1957,Basilisk,10392.71
e2049,basilisk1958,Basilisk,10392.71
e2050,basilisk1959,Basilisk,10392.71
e2051,basilisk1960,Basilisk,10392.71
e2052,basilisk1961,Basilisk,10392.71
e2053,basilisk1962,Basilisk,10392.71
e2054,basilisk1963,Basilisk,10392.71
e2055,basilisk1964,Basilisk,10392.71
e2056,basilisk1965,Basilisk,10392.71
e2057,basilisk1966,Basilisk,10392.71
e2058,basilisk1967,Basilisk,10392.71
e2059,basilisk1968,Basilisk,10392.71
e2060,basilisk1969,Basilisk,10392.71
e2061,basilisk1970,Basilisk,10392.71
e2062,basilisk1971,Basilisk,10392.71
e2063,basilisk1972,Basilisk,10392.71
e2064,basilisk1973,Basilisk,10392.71
e2065,basilisk1974,Basilisk,10392.71
e2066,basilisk1975,Basilisk,10392.71
e2067,basilisk1976,Basilisk,10392.71
e2068,basilisk1977,Basilisk,10392.71
e2069,basilisk1978,Basilisk,10392.71
e2070,basilisk1979,Basilisk,10392.71
e2071,basilisk1980,Basilisk,10392.71
e2072,basilisk1981,Basilisk,10392.71
e2073,basilisk1982,Basilisk,10392.71
e2074,basilisk1983,Basilisk,10392.71
e2075,basilisk1984,Basilisk,10392.71
e2076,basilisk1985,Basilisk,10392.71
e2077,basilisk1986,Basilisk,10392.71
e2078,basilisk1987,Basilisk,10392.71
e2079,basilisk1988,Basilisk,10392.71
e2080,basilisk1989,Basilisk,10392.71
e2081,basilisk1990,Basilisk,10392.71
e2082,basilisk1991,Basilisk,10392.71
e2083,basilisk1992,Basilisk,10392.71
e2084,basilisk1993,Basilisk,10392.71
e2085,basilisk1994,Basilisk,10392.71
e2086,basilisk1995,Basilisk,10392.71
e2087,basilisk1996,Basilisk,10392.71
e2088,basilisk1997,Basilisk,10392.71
e2089,basilisk1998,Basilisk,10392.71
e2090,basilisk1999,Basilisk,10392.71
e2091,basilisk2000,Basilisk,10392.71
e2092,basilisk2001,Basilisk,10392.71
e2093,basilisk2002,Basilisk,10392.71
e2094,basilisk2003,Basilisk,10392.71
e2095,basilisk2004,Basilisk,10392.71
e2096,basilisk2005,Basilisk,10392.71
e2097,basilisk2006,Basilisk,10392.71
e2098,basilisk2007,Basilisk,10392.71
e2099,basilisk2008,Basilisk,10392.71
e2100,basilisk2009,Basilisk,10392.71
e2101,basilisk2010,Basilisk,10392.71
e2102,basilisk2011,Basilisk,10392.71
e2103,basilisk2012,Basilisk,10392.71
e2104,basilisk2013,Basilisk,10392.71
e2105,basilisk2014,Basilisk,10392.71
e2106,basilisk2015,Basilisk,10392.71
e2107,basilisk2016,Basilisk,10392.71
e2108,basilisk2017,Basilisk,10392.71
e2109,basilisk2018,Basilisk,10392.71
e2110,basilisk2019,Basilisk,10392.71
e2111,basilisk2020,Basilisk,10392.71
e2112,basilisk2021,Basilisk,10392.71
e2113,basilisk2022,Basilisk,10392.71
e2114,basilisk2023,Basilisk,10392.71
e2115,basilisk2024,Basilisk,10392.71
e2116,basilisk2025,Basilisk,10392.71
e2117,basilisk2026,Basilisk,10392.71
e2118,basilisk2027,Basilisk,10392.71
e2119,basilisk2028,Basilisk,10392.71
e2120,basilisk2029,Basilisk,10392.71
e2121,basilisk2030,Basilisk,10392.71
e2122,basilisk2031,Basilisk,10392.71
e2123,basilisk2032,Basilisk,10392.71
e2124,basilisk2033,Basilisk,10392.71
e2125,basilisk2034,Basilisk,10392.71
e2126,basilisk2035,Basilisk,10392.71
e2127,basilisk2036,Basilisk,10392.71
e2128,basilisk2037,Basilisk,10392.71
e2129,basilisk2038,Basilisk,10392.71
e2130,basilisk2039,Basilisk,10392.71
e2131,basilisk2040,Basilisk,10392.71
e2132,basilisk2041,Basilisk,10392.71
e2133,basilisk2042,Basilisk,10392.71
e2134,basilisk2043,Basilisk,10392.71
e2135,basilisk2044,Basilisk,10392.71
e2136,basilisk2045,Basilisk,10392.71
e2137,basilisk2046,Basilisk,10392.71
e2138,basilisk2047,Basilisk,10392.71
e2139,basilisk2048,Basilisk,10392.71
e2140,basilisk2049,Basilisk,10392.71
e2141,basilisk2050,Basilisk,10392.71
e2142,basilisk2051,Basilisk,10392.71
e2143,basilisk2052,Basilisk,10392.71
e2144,basilisk2053,Basilisk,10392.71
e2145,basilisk2054,Basilisk,10392.71
e2146,basilisk2055,Basilisk,10392.71
e2147,basilisk2056,Basilisk,10392.71
e2148,basilisk2057,Basilisk,10392.71
e2149,basilisk2058,Basilisk,10392.71
e2150,basilisk2059,Basilisk,10392.71
e2151,basilisk2060,Basilisk,10392.71
e2152,basilisk2061,Basilisk,10392.71
e2153,basilisk2062,Basilisk,10392.71
e2154,basilisk2063,Basilisk,10392.71
e2155,basilisk2064,Basilisk,10392.71
e2156,basilisk2065,Basilisk,10392.71
e2157,basilisk2066,Basilisk,10392.71
e2158,basilisk2067,Basilisk,10392.71
e2159,basilisk2068,Basilisk,10392.71
e2160,basilisk2069,Basilisk,10392.71
e2161,basilisk2070,Basilisk,10392.71
e2162,basilisk2071,Basilisk,10392.71
e2163,basilisk2072,Basilisk,10392.71
e2164,basilisk2073,Basilisk,10392.71
e2165,basilisk2074,Basilisk,10392.71
e2166,basilisk2075,Basilisk,10392.71
e2167,basilisk2076,Basilisk,10392.71
e2168,basilisk2077,Basilisk,10392.71
e2169,basilisk2078,Basilisk,10392.71
e2170,basilisk2079,Basilisk,10392.71
e2171,basilisk2080,Basilisk,10392.71
e2172,basilisk2081,Basilisk,10392.71
e2173,basilisk2082,Basilisk,10392.71
e2174,basilisk2083,Basilisk,10392.71
e2175,basilisk2084,Basilisk,10392.71
e2176,basilisk2085,Basilisk,10392.71
e2177,basilisk2086,Basilisk,10392.71
e2178,basilisk2087,Basilisk,10392.71
e2179,basilisk2088,Basilisk,10392.71
e2180,basilisk2089,Basilisk,10392.71
e2181,basilisk2090,Basilisk,10392.71
e2182,basilisk2091,Basilisk,10392.71
e2183,basilisk2092,Basilisk,10392.71
e2184,basilisk2093,Basilisk,10392.71
e2185,basilisk2094,Basilisk,10392.71
e2186,basilisk2095,Basilisk,10392.71
e2187,basilisk2096,Basilisk,10392.71
e2188,basilisk2097,Basilisk,10392.71
e2189,basilisk2098,Basilisk,10392.71
e2190,basilisk2099,Basilisk,10392.71
e2191,basilisk2100,Basilisk,10392.71
e2192,basilisk2101,Basilisk,10392.71
e2193,basilisk2102,Basilisk,10392.71
e2194,basilisk2103,Basilisk,10392.71
e2195,basilisk2104,Basilisk,10392.71
e2196,basilisk2105,Basilisk,10392.71
e2197,basilisk2106,Basilisk,10392.71
e2198,basilisk2107,Basilisk,10392.71
e2199,basilisk2108,Basilisk,10392.71
e2200,basilisk2109,Basilisk,10392.71
e2201,basilisk2110,Basilisk,10392.71
e2202,basilisk2111,Basilisk,10392.71
e2203,basilisk2112,Basilisk,10392.71
e2204,basilisk2113,Basilisk,10392.71
e2205,basilisk2114,Basilisk,10392.71
e2206,basilisk2115,Basilisk,10392.71
e2207,basilisk2116,Basilisk,10392.71
e2208,basilisk2117,Basilisk,10392.71
e2209,basilisk2118,Basilisk,10392.71
e2210,basilisk2119,Basilisk,10392.71
e2211,basilisk2120,Basilisk,10392.71
e2212,basilisk2121,Basilisk,10392.71
e2213,basilisk2122,Basilisk,10392.71
e2214,basilisk2123,Basilisk,10392.71
e2215,basilisk2124,Basilisk,10392.71
e2216,basilisk2125,Basilisk,10392.71
e2217,basilisk2126,Basilisk,10392.71
e2218,basilisk2127,Basilisk,10392.71
e2219,basilisk2128,Basilisk,10392.71
e2220,basilisk2129,Basilisk,10392.71
e2221,basilisk2130,Basilisk,10392.71
e2222,basilisk2131,Basilisk,10392.71
e2223,basilisk2132,Basilisk,10392.71
e2224,basilisk2133,Basilisk,10392.71
e2225,basilisk2134,Basilisk,10392.71
e2226,basilisk2135,Basilisk,10392.71
e2227,basilisk2136,Basilisk,10392.71
e2228,basilisk2137,Basilisk,10392.71
e2229,basilisk2138,Basilisk,10392.71
e2230,basilisk2139,Basilisk,10392.71
e2231,basilisk2140,Basilisk,10392.71
e2232,basilisk2141,Basilisk,10392.71
e2233,basilisk2142,Basilisk,10392.71
e2234,basilisk2143,Basilisk,10392.71
e2235,basilisk2144,Basilisk,10392.71
e2236,basilisk2145,Basilisk,10392.71
e2237,basilisk2146,Basilisk,10392.71
e2238,basilisk2147,Basilisk,10392.71
e2239,basilisk2148,Basilisk,10392.71
e2240,basilisk2149,Basilisk,10392.71
e2241,basilisk2150,Basilisk,10392.71
e2242,basilisk2151,Basilisk,10392.71
e2243,basilisk2152,Basilisk,10392.71
e2244,basilisk2153,Basilisk,10392.71
e2245,basilisk2154,Basilisk,10392.71
e2246,basilisk2155,Basilisk,10392.71
e2247,basilisk2156,Basilisk,10392.71
e2248,basilisk2157,Basilisk,10392.71
e2249,basilisk2158,Basilisk,10392.71
e2250,basilisk2159,Basilisk,10392.71
e2251,basilisk2160,Basilisk,10392.71
e2252,basilisk2161,Basilisk,10392.71
e2253,basilisk2162,Basilisk,10392.71
e2254,basilisk2163,Basilisk,10392.71
e2255,basilisk2164,Basilisk,10392.71
e2256,basilisk2165,Basilisk,10392.71
e2257,basilisk2166,Basilisk,10392.71
e2258,basilisk2167,Basilisk,10392.71
e2259,basilisk2168,Basilisk,10392.71
e2260,basilisk2169,Basilisk,10392.71
e2261,basilisk2170,Basilisk,10392.71
e2262,basilisk2171,Basilisk,10392.71
e2263,basilisk2172,Basilisk,10392.71
e2264,basilisk2173,Basilisk,10392.71
e2265,basilisk2174,Basilisk,10392.71
e2266,basilisk2175,Basilisk,10392.71
e2267,basilisk2176,Basilisk,10392.71
e2268,basilisk2177,Basilisk,10392.71
e2269,basilisk2178,Basilisk,10392.71
e2270,basilisk2179,Basilisk,10392.71
e2271,basilisk2180,Basilisk,10392.71
e2272,basilisk2181,Basilisk,10392.71
e2273,basilisk2182,Basilisk,10392.71
e2274,basilisk2183,Basilisk,10392.71
e2275,basilisk2184,Basilisk,10392.71
e2276,basilisk2185,Basilisk,10392.71
e2277,basilisk2186,Basilisk,10392.71
e2278,basilisk2187,Basilisk,10392.71
e2279,basilisk2188,Basilisk,10392.71
e2280,basilisk2189,Basilisk,10392.71
e2281,basilisk2190,Basilisk,10392.71
e2282,basilisk2191,Basilisk,10392.71
e2283,basilisk2192,Basilisk,10392.71
e2284,basilisk2193,Basilisk,10392.71
e2285,basilisk2194,Basilisk,10392.71
e2286,basilisk2195,Basilisk,10392.71
e2287,basilisk2196,Basilisk,10392.71
e2288,basilisk2197,Basilisk,10392.71
e2289,basilisk2198,Basilisk,10392.71
e2290,basilisk2199,Basilisk,10392.71
e2291,basilisk2200,Basilisk,10392.71
e2292,basilisk2201,Basilisk,10392.71
e2293,basilisk2202,Basilisk,10392.71
e2294,basilisk2203,Basilisk,10392.71
e2295,basilisk2204,Basilisk,10392.71
e2296,basilisk2205,Basilisk,10392.71
e2297,basilisk2206,Basilisk,10392.71
e2298,basilisk2207,Basilisk,10392.71
e2299,basilisk2208,Basilisk,10392.71
e2300,basilisk2209,Basilisk,10392.71
e2301,basilisk2210,Basilisk,10392.71
e2302,basilisk2211,Basilisk,10392.71
e2303,basilisk2212,Basilisk,10392.71
e2304,basilisk2213,Basilisk,10392.71
e2305,basilisk2214,Basilisk,10392.71
e2306,basilisk2215,Basilisk,10392.71
e2307,basilisk2216,Basilisk,10392.71
e2308,basilisk2217,Basilisk,10392.71
e2309,basilisk2218,Basilisk,10392.71
e2310,basilisk2219,Basilisk,10392.71
e2311,basilisk2220,Basilisk,10392.71
e2312,basilisk2221,Basilisk,10392.71
e2313,basilisk2222,Basilisk,10392.71
e2314,basilisk2223,Basilisk,10392.71
e2315,basilisk2224,Basilisk,10392.71
e2316,basilisk2225,Basilisk,10392.71
e2317,basilisk2226,Basilisk,10392.71
e2318,basilisk2227,Basilisk,10392.71
e2319,basilisk2228,Basilisk,10392.71
e2320,basilisk2229,Basilisk,10392.71
e2321,basilisk2230,Basilisk,10392.71
e2322,basilisk2231,Basilisk,10392.71
e2323,basilisk2232,Basilisk,10392.71
e2324,basilisk2233,Basilisk,10392.71
e2325,basilisk2234,Basilisk,10392.71
e2326,basilisk2235,Basilisk,10392.71
e2327,basilisk2236,Basilisk,10392.71
e2328,basilisk2237,Basilisk,10392.71
e2329,basilisk2238,Basilisk,10392.71
e2330,basilisk2239,Basilisk,10392.71
e2331,basilisk2240,Basilisk,10392.71
e2332,basilisk2241,Basilisk,10392.71
e2333,basilisk2242,Basilisk,10392.71
e2334,basilisk2243,Basilisk,10392.71
e2335,basilisk2244,Basilisk,10392.71
e2336,basilisk2245,Basilisk,10392.71
e2337,basilisk2246,Basilisk,10392.71
e2338,basilisk2247,Basilisk,10392.71
e2339,basilisk2248,Basilisk,10392.71
e2340,basilisk2249,Basilisk,10392.71
e2341,basilisk2250,Basilisk,10392.71
e2342,basilisk2251,Basilisk,10392.71
e2343,basilisk2252,Basilisk,10392.71
e2344,basilisk2253,Basilisk,10392.71
e2345,basilisk2254,Basilisk,10392.71
e2346,basilisk2255,Basilisk,10392.71
e2347,basilisk2256,Basilisk,10392.71
e2348,basilisk2257,Basilisk,10392.71
e2349,basilisk2258,Basilisk,10392.71
e2350,basilisk2259,Basilisk,10392.71
e2351,basilisk2260,Basilisk,10392.71
e2352,basilisk2261,Basilisk,10392.71
e2353,basilisk2262,Basilisk,10392.71
e2354,basilisk2263,Basilisk,10392.71
e2355,basilisk2264,Basilisk,10392.71
e2356,basilisk2265,Basilisk,10392.71
e2357,basilisk2266,Basilisk,10392.71
e2358,basilisk2267,Basilisk,10392.71
e2359,basilisk2268,Basilisk,10392.71
e2360,basilisk2269,Basilisk,10392.71
e2361,basilisk2270,Basilisk,10392.71
e2362,basilisk2271,Basilisk,10392.71
e2363,basilisk2272,Basilisk,10392.71
e2364,basilisk2273,Basilisk,10392.71
e2365,basilisk2274,Basilisk,10392.71
e2366,basilisk2275,Basilisk,10392.71
e2367,basilisk2276,Basilisk,10392.71
e2368,basilisk2277,Basilisk,10392.71
e2369,basilisk2278,Basilisk,10392.71
e2370,basilisk2279,Basilisk,10392.71
e2371,basilisk2280,Basilisk,10392.71
e2372,basilisk2281,Basilisk,10392.71
e2373,basilisk2282,Basilisk,10392.71
e2374,basilisk2283,Basilisk,10392.71
e2375,basilisk2284,Basilisk,10392.71
e2376,basilisk2285,Basilisk,10392.71
e2377,basilisk2286,Basilisk,10392.71
e2378,basilisk2287,Basilisk,10392.71
e2379,basilisk2288,Basilisk,10392.71
e2380,basilisk2289,Basilisk,10392.71
e2381,basilisk2290,Basilisk,10392.71
e2382,basilisk2291,Basilisk,10392.71
e2383,basilisk2292,Basilisk,10392.71
e2384,basilisk2293,Basilisk,10392.71
e2385,basilisk2294,Basilisk,10392.71
e2386,basilisk2295,Basilisk,10392.71
e2387,basilisk2296,Basilisk,10392.71
e2388,basilisk2297,Basilisk,10392.71
e2389,basilisk2298,Basilisk,10392.71
e2390,basilisk2299,Basilisk,10392.71
e2391,basilisk2300,Basilisk,10392.71
e2392,basilisk2301,Basilisk,10392.71
e2393,basilisk2302,Basilisk,10392.71
e2394,basilisk2303,Basilisk,10392.71
e2395,basilisk2304,Basilisk,10392.71
e2396,basilisk2305,Basilisk,10392.71
e2397,basilisk2306,Basilisk,10392.71
e2398,basilisk2307,Basilisk,10392.71
e2399,basilisk2308,Basilisk,10392.71
e2400,basilisk2309,Basilisk,10392.71
e2401,basilisk2310,Basilisk,10392.71
e2402,basilisk2311,Basilisk,10392.71
e2403,basilisk2312,Basilisk,10392.71
e2404,basilisk2313,Basilisk,10392.71
e2405,basilisk2314,Basilisk,10392.71
e2406,basilisk2315,Basilisk,10392.71
e2407,basilisk2316,Basilisk,10392.71
e2408,basilisk2317,Basilisk,10392.71
e2409,basilisk2318,Basilisk,10392.71
e2410,basilisk2319,Basilisk,10392.71
e2411,basilisk2320,Basilisk,10392.71
e2412,basilisk2321,Basilisk,10392.71
e2413,basilisk2322,Basilisk,10392.71
e2414,basilisk2323,Basilisk,10392.71
e2415,basilisk2324,Basilisk,10392.71
e2416,basilisk2325,Basilisk,10392.71
e2417,basilisk2326,Basilisk,10392.71
e2418,basilisk2327,Basilisk,10392.71
e2419,basilisk2328,Basilisk,10392.71
e2420,basilisk2329,Basilisk,10392.71
e2421,basilisk2330,Basilisk,10392.71
e2422,basilisk2331,Basilisk,10392.71
e2423,basilisk2332,Basilisk,10392.71
e2424,basilisk2333,Basilisk,10392.71
e2425,basilisk2334,Basilisk,10392.71
e2426,basilisk2335,Basilisk,10392.71
e2427,basilisk2336,Basilisk,10392.71
e2428,basilisk2337,Basilisk,10392.71
e2429,basilisk2338,Basilisk,10392.71
e2430,basilisk2339,Basilisk,10392.71
e2431,basilisk2340,Basilisk,10392.71
e2432,basilisk2341,Basilisk,10392.71
e2433,basilisk2342,Basilisk,10392.71
e2434,basilisk2343,Basilisk,10392.71
e2435,basilisk2344,Basilisk,10392.71
e2436,basilisk2345,Basilisk,10392.71
e2437,basilisk2346,Basilisk,10392.71
e2438,basilisk2347,Basilisk,10392.71
e2439,basilisk2348,Basilisk,10392.71
e2440,basilisk2349,Basilisk,10392.71
e2441,basilisk2350,Basilisk,10392.71
e2442,basilisk2351,Basilisk,10392.71
e2443,basilisk2352,Basilisk,10392.71
e2444,basilisk2353,Basilisk,10392.71
e2445,basilisk2354,Basilisk,10392.71
e2446,basilisk2355,Basilisk,10392.71
e2447,basilisk2356,Basilisk,10392.71
e2448,basilisk2357,Basilisk,10392.71
e2449,basilisk2358,Basilisk,10392.71
e2450,basilisk2359,Basilisk,10392.71
e2451,basilisk2360,Basilisk,10392.71
e2452,basilisk2361,Basilisk,10392.71
e2453,basilisk2362,Basilisk,10392.71
e2454,basilisk2363,Basilisk,10392.71
e2455,basilisk2364,Basilisk,10392.71
e2456,basilisk2365,Basilisk,10392.71
e2457,basilisk2366,Basilisk,10392.71
e2458,basilisk2367,Basilisk,10392.71
e2459,basilisk2368,Basilisk,10392.71
e2460,basilisk2369,Basilisk,10392.71
e2461,basilisk2370,Basilisk,10392.71
e2462,basilisk2371,Basilisk,10392.71
e2463,basilisk2372,Basilisk,10392.71
e2464,basilisk2373,Basilisk,10392.71
e2465,basilisk2374,Basilisk,10392.71
e2466,basilisk2375,Basilisk,10392.71
e2467,basilisk2376,Basilisk,10392.71
e2468,basilisk2377,Basilisk,10392.71
e2469,basilisk2378,Basilisk,10392.71
e2470,basilisk2379,Basilisk,10392.71
e2471,basilisk2380,Basilisk,10392.71
e2472,basilisk2381,Basilisk,10392.71
e2473,basilisk2382,Basilisk,10392.71
e2474,basilisk2383,Basilisk,10392.71
e2475,basilisk2384,Basilisk,10392.71
e2476,basilisk2385,Basilisk,10392.71
e2477,basilisk2386,Basilisk,10392.71
e2478,basilisk2387,Basilisk,10392.71
e2479,basilisk2388,Basilisk,10392.71
e2480,basilisk2389,Basilisk,10392.71
e2481,basilisk2390,Basilisk,10392.71
e2482,basilisk2391,Basilisk,10392.71
e2483,basilisk2392,Basilisk,10392.71
e2484,basilisk2393,Basilisk,10392.71
e2485,basilisk2394,Basilisk,10392.71
